dataset,clf,y_true,y_point,p_max,T,I,F
Vowel,NB,4,3,0.72104,0.67048,0.29824,0.05
Vowel,NB,8,2,0.70232,0.61384,0.71858,0.35
Vowel,NB,1,0,0.47211,0.46887,0.38105,0.5
Vowel,NB,5,5,0.77446,0.75847,0.2819,0.0
Vowel,NB,7,6,0.55867,0.5006,0.41169,0.2
Vowel,NB,2,2,0.76362,0.58863,0.49405,0.35
Vowel,NB,1,1,0.57781,0.59847,0.42553,0.2
Vowel,NB,6,6,0.45822,0.38346,0.39362,0.55
Vowel,NB,9,3,0.97612,0.8309,0.60403,0.15
Vowel,NB,4,3,0.78403,0.69144,0.51978,0.15
Vowel,NB,8,8,0.58412,0.52873,0.68003,0.5
Vowel,NB,3,3,0.66783,0.60348,0.59647,0.2
Vowel,NB,9,3,0.98705,0.84738,0.58348,0.15
Vowel,NB,10,4,0.56512,0.54898,0.3293,0.45
Vowel,NB,2,8,0.61723,0.61725,0.40274,0.25
Vowel,NB,0,0,0.48287,0.425,0.31551,0.55
Vowel,NB,6,5,0.45241,0.35067,0.46768,0.6
Vowel,NB,9,9,0.9744,0.9715,0.04695,0.0
Vowel,NB,8,8,0.94728,0.93098,0.09037,0.0
Vowel,NB,9,9,0.9736,0.97219,0.03749,0.0
Vowel,NB,8,8,0.94143,0.92538,0.09805,0.0
Vowel,NB,1,2,0.43721,0.43095,0.47624,0.5
Vowel,NB,5,5,0.69246,0.62695,0.34029,0.25
Vowel,NB,8,8,0.89027,0.85054,0.18007,0.0
Vowel,NB,1,1,0.63234,0.57763,0.23179,0.15
Vowel,NB,3,3,0.51488,0.53417,0.36103,0.25
Vowel,NB,10,10,0.95742,0.93191,0.10871,0.0
Vowel,NB,1,1,0.46154,0.37556,0.29755,0.6
Vowel,NB,9,9,0.93906,0.93239,0.10266,0.0
Vowel,NB,4,4,0.67423,0.67976,0.32151,0.05
Vowel,NB,2,8,0.63231,0.64224,0.2492,0.1
Vowel,NB,2,8,0.64213,0.64985,0.2508,0.15
Vowel,NB,3,5,0.6259,0.51627,0.394,0.2
Vowel,NB,0,0,0.68209,0.63066,0.34241,0.1
Vowel,NB,3,4,0.2221,0.23347,0.18054,0.7
Vowel,NB,4,4,0.30687,0.30358,0.24641,0.4
Vowel,NB,1,1,0.84814,0.79787,0.21168,0.0
Vowel,NB,4,4,0.57121,0.58352,0.4332,0.25
Vowel,NB,1,1,0.84872,0.79929,0.19712,0.0
Vowel,NB,4,4,0.84341,0.8047,0.29475,0.0
Vowel,NB,2,2,0.72747,0.73174,0.2394,0.1
Vowel,NB,6,6,0.7533,0.73749,0.25044,0.0
Vowel,NB,6,6,0.80535,0.78475,0.2387,0.0
Vowel,NB,10,10,0.99315,0.98307,0.03954,0.0
Vowel,NB,7,6,0.51445,0.50954,0.37285,0.45
Vowel,NB,1,1,0.65116,0.58403,0.33898,0.25
Vowel,NB,5,5,0.89639,0.83191,0.2756,0.0
Vowel,NB,5,5,0.82315,0.76853,0.34239,0.0
Vowel,NB,7,10,0.50627,0.48494,0.32053,0.35
Vowel,NB,0,7,0.7155,0.6899,0.20314,0.0
Vowel,NB,9,4,0.37192,0.42401,0.55389,0.6
Vowel,NB,0,7,0.6487,0.62462,0.22096,0.05
Vowel,NB,6,7,0.32614,0.22355,0.2927,0.85
Vowel,NB,3,4,0.6814,0.64451,0.38603,0.15
Vowel,NB,1,2,0.37073,0.39502,0.31355,0.4
Vowel,NB,5,3,0.33184,0.25102,0.28506,0.85
Vowel,NB,10,10,0.9965,0.97929,0.09244,0.0
Vowel,NB,2,2,0.74074,0.70499,0.33753,0.05
Vowel,NB,9,9,0.94536,0.91953,0.1541,0.0
Vowel,NB,6,6,0.54563,0.4257,0.39892,0.45
Vowel,NB,7,7,0.66152,0.61711,0.45511,0.15
Vowel,NB,0,0,0.73146,0.68183,0.41151,0.15
Vowel,NB,6,6,0.53399,0.42479,0.37386,0.45
Vowel,NB,7,7,0.66042,0.62888,0.4158,0.15
Vowel,NB,9,9,0.83187,0.73488,0.51938,0.15
Vowel,NB,4,4,0.56059,0.41089,0.41792,0.5
Vowel,NB,1,1,0.80245,0.80889,0.28115,0.05
Vowel,NB,6,6,0.31881,0.25071,0.29855,0.7
Vowel,NB,3,2,0.44874,0.34563,0.43604,0.7
Vowel,NB,8,8,0.92624,0.89034,0.18349,0.0
Vowel,NB,0,1,0.75466,0.69724,0.23872,0.0
Vowel,NB,10,10,0.53327,0.47635,0.50065,0.5
Vowel,NB,2,1,0.44911,0.38618,0.29826,0.35
Vowel,NB,2,1,0.48779,0.41879,0.32869,0.3
Vowel,NB,4,4,0.73434,0.70898,0.22271,0.0
Vowel,NB,6,5,0.46089,0.52641,0.22378,0.2
Vowel,NB,9,9,0.8988,0.8958,0.0859,0.0
Vowel,NB,8,8,0.78098,0.74129,0.35606,0.15
Vowel,NB,0,0,0.90136,0.89786,0.18586,0.0
Vowel,NB,3,5,0.55936,0.52423,0.38307,0.35
Vowel,NB,4,4,0.72836,0.68814,0.30416,0.1
Vowel,NB,7,7,0.63495,0.58839,0.22568,0.15
Vowel,NB,0,0,0.8831,0.88004,0.20118,0.0
Vowel,NB,3,5,0.5703,0.52856,0.37992,0.35
Vowel,NB,4,4,0.59487,0.59023,0.36696,0.2
Vowel,NB,5,5,0.91638,0.89736,0.14633,0.0
Vowel,NB,7,7,0.54252,0.48915,0.27991,0.45
Vowel,NB,3,3,0.55787,0.63023,0.33563,0.25
Vowel,NB,8,8,0.84425,0.80776,0.2405,0.0
Vowel,NB,0,0,0.81776,0.78983,0.17788,0.0
Vowel,NB,5,5,0.73119,0.69631,0.27344,0.05
Vowel,NB,6,5,0.58492,0.56323,0.34587,0.2
Vowel,NB,10,10,0.56841,0.57619,0.2562,0.15
Vowel,NB,2,1,0.38649,0.4117,0.33539,0.4
Vowel,NB,2,1,0.38021,0.40271,0.36413,0.4
Vowel,NB,0,0,0.84481,0.82629,0.17758,0.0
Vowel,NB,5,5,0.77633,0.73853,0.25981,0.0
Vowel,NB,3,3,0.68051,0.64761,0.24426,0.15
Vowel,NB,7,7,0.78027,0.73985,0.16349,0.0
Vowel,NB,2,2,0.40476,0.37143,0.39006,0.6
Vowel,NB,1,1,0.36328,0.33686,0.34528,0.35
Vowel,NB,5,5,0.85224,0.78254,0.23929,0.0
Vowel,NB,3,3,0.8055,0.73141,0.21202,0.0
Vowel,NB,10,10,0.83023,0.82199,0.21153,0.0
Vowel,NB,7,7,0.7574,0.71968,0.16807,0.0
Vowel,NB,1,7,0.63078,0.62721,0.21495,0.0
Vowel,NB,5,5,0.86187,0.80564,0.19174,0.0
Vowel,NB,8,8,0.71938,0.66251,0.405,0.2
Vowel,NB,0,0,0.85874,0.86411,0.13042,0.0
Vowel,NB,5,6,0.55193,0.50208,0.29431,0.25
Vowel,NB,4,4,0.68595,0.6746,0.33496,0.1
Vowel,NB,4,4,0.5337,0.55231,0.35243,0.3
Vowel,NB,2,1,0.41697,0.37166,0.37422,0.5
Vowel,NB,8,8,0.77503,0.70919,0.40858,0.15
Vowel,NB,5,6,0.36391,0.32989,0.2697,0.6
Vowel,NB,3,3,0.36888,0.38606,0.27776,0.35
Vowel,NB,9,9,0.66173,0.63491,0.33049,0.2
Vowel,NB,7,7,0.83223,0.79007,0.15649,0.0
Vowel,NB,5,5,0.41474,0.47965,0.32149,0.35
Vowel,NB,6,6,0.44301,0.41807,0.21681,0.45
Vowel,NB,8,8,0.83865,0.75515,0.3682,0.15
Vowel,NB,10,4,0.5113,0.53175,0.24647,0.15
Vowel,NB,7,6,0.42938,0.38527,0.29937,0.45
Vowel,NB,8,8,0.82898,0.76383,0.36124,0.1
Vowel,NB,7,6,0.45915,0.41358,0.32884,0.4
Vowel,NB,2,2,0.53265,0.57758,0.42132,0.25
Vowel,NB,0,0,0.7593,0.74095,0.29291,0.1
Vowel,NB,3,3,0.49975,0.52774,0.53836,0.45
Vowel,NB,7,6,0.42848,0.38689,0.31917,0.5
Vowel,NB,1,1,0.3953,0.32335,0.39811,0.65
Vowel,NB,5,5,0.5582,0.43514,0.62661,0.45
Vowel,NB,0,0,0.74357,0.70041,0.29982,0.1
Vowel,NB,9,3,0.55102,0.46551,0.49729,0.45
Vowel,NB,10,4,0.44859,0.4493,0.25062,0.35
Vowel,NB,3,3,0.4441,0.32464,0.39365,0.7
Vowel,NB,10,10,0.81464,0.51104,0.58295,0.45
Vowel,NB,0,6,0.64106,0.57053,0.40829,0.25
Vowel,NB,5,5,0.85084,0.73079,0.41054,0.1
Vowel,NB,4,10,0.35807,0.27852,0.27531,0.7
Vowel,NB,1,1,0.66021,0.4446,0.43323,0.3
Vowel,NB,5,5,0.7575,0.65693,0.43833,0.1
Vowel,NB,3,4,0.69182,0.61706,0.45965,0.2
Vowel,NB,9,4,0.72576,0.6973,0.4384,0.15
Vowel,NB,1,1,0.73874,0.55943,0.40567,0.25
Vowel,NB,4,4,0.82155,0.7948,0.31586,0.05
Vowel,NB,7,7,0.75379,0.65483,0.43336,0.15
Vowel,NB,6,6,0.531,0.54038,0.51555,0.5
Vowel,NB,3,5,0.69135,0.62853,0.45239,0.3
Vowel,NB,8,8,0.654,0.57076,0.60335,0.5
Vowel,NB,2,2,0.6138,0.58501,0.49471,0.3
Vowel,NB,1,1,0.61082,0.40659,0.43403,0.55
Vowel,NB,0,0,0.61926,0.59013,0.45741,0.25
Vowel,NB,9,9,0.74455,0.66517,0.51415,0.25
Vowel,NB,10,10,0.87164,0.6803,0.42887,0.05
Vowel,NB,7,7,0.73651,0.67414,0.46709,0.25
Vowel,NB,8,8,0.71763,0.61505,0.57263,0.45
Vowel,NB,6,6,0.80957,0.71448,0.40236,0.1
Vowel,NB,9,9,0.47504,0.46884,0.55869,0.5
Vowel,NB,9,4,0.50617,0.49288,0.50334,0.4
Vowel,NB,4,4,0.81233,0.77001,0.29066,0.0
Vowel,NB,10,4,0.44945,0.41384,0.40877,0.45
Vowel,NB,7,5,0.44939,0.4275,0.3849,0.5
Vowel,NB,2,2,0.52484,0.56708,0.31616,0.1
Vowel,NB,6,5,0.63214,0.62316,0.40207,0.1
Vowel,NB,3,9,0.43015,0.38473,0.30016,0.45
Vowel,NB,9,9,0.69375,0.5602,0.49381,0.3
Vowel,NB,10,4,0.42071,0.39215,0.40669,0.5
Vowel,NB,7,5,0.45613,0.4321,0.40378,0.45
Vowel,NB,1,1,0.62745,0.61171,0.50411,0.4
Vowel,NB,3,9,0.49656,0.39489,0.30264,0.55
Vowel,NB,2,2,0.57496,0.55558,0.34903,0.25
Vowel,NB,0,5,0.40825,0.40977,0.48893,0.55
Vowel,NB,5,5,0.71863,0.68361,0.39125,0.1
Vowel,NB,6,5,0.746,0.73528,0.25493,0.05
Vowel,NB,6,5,0.73965,0.73949,0.21736,0.05
Vowel,NB,7,5,0.66551,0.5838,0.44763,0.1
Vowel,NB,3,4,0.3928,0.32342,0.37145,0.65
Vowel,NB,9,9,0.74673,0.71475,0.40553,0.1
Vowel,NB,7,5,0.57731,0.51065,0.44618,0.25
Vowel,NB,2,2,0.98261,0.94521,0.1388,0.0
Vowel,NB,5,6,0.5873,0.54063,0.33369,0.3
Vowel,NB,10,10,0.93962,0.94958,0.07573,0.0
Vowel,NB,5,5,0.62329,0.63087,0.27658,0.05
Vowel,NB,9,9,0.95172,0.95807,0.04919,0.0
Vowel,NB,7,6,0.34801,0.33456,0.36099,0.6
Vowel,NB,8,8,0.95279,0.93051,0.11165,0.0
Vowel,NB,1,1,0.69501,0.67029,0.38993,0.15
Vowel,NB,5,5,0.81504,0.81841,0.13068,0.0
Vowel,NB,5,5,0.77846,0.77989,0.15478,0.0
Vowel,NB,9,9,0.955,0.94439,0.09351,0.0
Vowel,NB,4,9,0.54927,0.592,0.28235,0.1
Vowel,NB,0,0,0.65788,0.60136,0.4653,0.25
Vowel,NB,8,8,0.92727,0.81109,0.40805,0.1
Vowel,NB,1,1,0.53211,0.58841,0.53567,0.35
Vowel,NB,3,3,0.84291,0.74811,0.50973,0.25
Vowel,NB,1,1,0.5555,0.60521,0.52561,0.3
Vowel,NB,6,6,0.63851,0.51694,0.56667,0.35
Vowel,NB,10,10,0.80566,0.82047,0.25924,0.05
Vowel,NB,7,3,0.4039,0.36895,0.34324,0.5
Vowel,NB,0,0,0.79945,0.70838,0.3787,0.05
Vowel,NB,7,3,0.33928,0.29987,0.29026,0.55
Vowel,NB,1,2,0.47967,0.40438,0.49169,0.55
Vowel,NB,0,0,0.76987,0.67871,0.38185,0.05
Vowel,NB,5,3,0.38378,0.37286,0.52228,0.6
Vowel,NB,3,3,0.83445,0.71744,0.52019,0.2
Vowel,NB,7,5,0.44839,0.39956,0.52254,0.45
Vowel,NB,2,2,0.67028,0.6149,0.44378,0.2
Vowel,NB,4,4,0.54297,0.46289,0.41556,0.65
Vowel,NB,2,2,0.75352,0.65929,0.49144,0.25
Vowel,NB,9,3,0.97546,0.91131,0.26283,0.0
Vowel,NB,7,6,0.79114,0.69214,0.37554,0.05
Vowel,NB,8,2,0.59411,0.58915,0.43841,0.45
Vowel,NB,0,0,0.93909,0.94398,0.08863,0.0
Vowel,NB,5,6,0.36644,0.32918,0.40383,0.7
Vowel,NB,2,2,0.88961,0.80003,0.39739,0.1
Vowel,NB,3,3,0.94422,0.8702,0.34336,0.05
Vowel,NB,8,8,0.6604,0.61409,0.47142,0.25
Vowel,NB,9,3,0.98199,0.9157,0.25023,0.0
Vowel,NB,4,3,0.47295,0.44703,0.39581,0.3
Vowel,NB,3,3,0.77395,0.80654,0.2549,0.0
Vowel,NB,9,9,0.97473,0.9555,0.07576,0.0
Vowel,NB,4,4,0.74979,0.71835,0.29721,0.0
Vowel,NB,10,10,0.58764,0.60583,0.42244,0.35
Vowel,NB,9,9,0.98389,0.98503,0.02201,0.0
Vowel,NB,2,8,0.72389,0.69575,0.32542,0.1
Vowel,NB,6,7,0.75487,0.69225,0.37424,0.1
Vowel,NB,8,8,0.95984,0.95798,0.08027,0.0
Vowel,NB,0,1,0.78368,0.70785,0.37896,0.15
Vowel,NB,0,0,0.81207,0.74165,0.38393,0.1
Vowel,NB,7,7,0.46028,0.46968,0.40609,0.25
Vowel,NB,5,5,0.67603,0.67624,0.20362,0.05
Vowel,NB,6,0,0.44738,0.43248,0.17066,0.5
Vowel,NB,2,8,0.57715,0.5294,0.38666,0.4
Vowel,NB,0,0,0.7616,0.69114,0.38878,0.1
Vowel,NB,6,0,0.48685,0.47443,0.17623,0.35
Vowel,NB,10,10,0.98618,0.98925,0.02144,0.0
Vowel,NB,7,7,0.45003,0.46552,0.38403,0.25
Vowel,NB,5,5,0.83671,0.81706,0.24975,0.0
Vowel,NB,3,5,0.61778,0.63926,0.42771,0.2
Vowel,NB,9,9,0.94235,0.94914,0.06556,0.0
Vowel,NB,7,6,0.33175,0.31411,0.24696,0.5
Vowel,NB,10,10,0.99748,0.99759,0.00484,0.0
Vowel,NB,7,6,0.3336,0.31802,0.24547,0.5
Vowel,NB,5,5,0.69128,0.6953,0.23471,0.0
Vowel,NB,0,0,0.91913,0.91124,0.16903,0.0
Vowel,NB,5,5,0.72653,0.72279,0.24013,0.0
Vowel,NB,9,9,0.91041,0.89158,0.1971,0.0
Vowel,NB,0,0,0.94441,0.94011,0.1048,0.0
Vowel,NB,5,5,0.7333,0.7228,0.26644,0.0
Vowel,NB,6,6,0.66339,0.61927,0.27812,0.1
Vowel,NB,8,8,0.92776,0.93516,0.11105,0.0
Vowel,NB,3,3,0.577,0.58528,0.35982,0.3
Vowel,NB,10,10,0.99577,0.99435,0.0141,0.0
Vowel,NB,2,2,0.61992,0.59271,0.32346,0.15
Vowel,NB,9,9,0.84407,0.76319,0.45168,0.1
Vowel,NB,8,10,0.98849,0.93939,0.1891,0.0
Vowel,NB,3,3,0.51425,0.36633,0.40044,0.75
Vowel,NB,4,10,0.64371,0.59851,0.47428,0.3
Vowel,NB,10,10,0.9657,0.95574,0.09682,0.0
Vowel,NB,9,9,0.78006,0.69752,0.54567,0.2
Vowel,NB,4,10,0.86396,0.78316,0.38354,0.05
Vowel,NB,1,1,0.60337,0.49001,0.59854,0.45
Vowel,NB,6,7,0.43486,0.41295,0.24029,0.3
Vowel,NB,10,10,0.96644,0.9384,0.16147,0.0
Vowel,NB,5,3,0.45615,0.42357,0.34407,0.55
Vowel,NB,3,4,0.54623,0.53218,0.5756,0.4
Vowel,NB,4,10,0.87239,0.80037,0.37276,0.05
Vowel,NB,0,7,0.67784,0.66679,0.19776,0.0
Vowel,NB,4,10,0.89468,0.82068,0.38237,0.05
Vowel,NB,10,10,0.9991,0.9983,0.00574,0.0
Vowel,NB,6,4,0.3639,0.34648,0.28161,0.5
Vowel,NB,4,10,0.96243,0.93374,0.18378,0.0
Vowel,NB,7,7,0.38464,0.35966,0.40659,0.5
Vowel,NB,5,5,0.62304,0.58408,0.28705,0.15
Vowel,NB,9,9,0.90047,0.8043,0.40303,0.15
Vowel,NB,4,4,0.57587,0.4957,0.37846,0.25
Vowel,NB,8,8,0.98008,0.96462,0.10721,0.0
Vowel,NB,0,0,0.61186,0.58995,0.36716,0.15
Vowel,NB,10,10,0.41682,0.42414,0.44846,0.45
Vowel,NB,9,9,0.90442,0.76933,0.49304,0.1
Vowel,NB,7,7,0.598,0.60716,0.2661,0.05
Vowel,NB,0,0,0.92336,0.88201,0.14303,0.0
Vowel,NB,5,5,0.9387,0.93174,0.08316,0.0
Vowel,NB,4,4,0.69192,0.65108,0.25011,0.05
Vowel,NB,7,7,0.60874,0.61332,0.27723,0.2
Vowel,NB,8,8,0.65793,0.54473,0.38643,0.25
Vowel,NB,8,8,0.65638,0.54428,0.38438,0.3
Vowel,NB,1,0,0.65,0.53953,0.3273,0.4
Vowel,NB,5,5,0.94631,0.93649,0.08544,0.0
Vowel,NB,2,2,0.28534,0.31915,0.25249,0.5
Vowel,NB,6,6,0.42699,0.41003,0.25921,0.4
Vowel,NB,2,7,0.29955,0.31959,0.29596,0.5
Vowel,NB,1,0,0.55183,0.43969,0.33465,0.55
Vowel,NB,5,5,0.68269,0.67305,0.23365,0.1
Vowel,NB,9,9,0.88503,0.70267,0.55627,0.2
Vowel,NB,1,7,0.29467,0.29975,0.25022,0.6
Vowel,NB,8,8,0.79905,0.72719,0.26009,0.05
Vowel,NB,1,0,0.43407,0.3781,0.25474,0.3
Vowel,NB,8,8,0.80789,0.72337,0.31988,0.1
Vowel,NB,0,0,0.82091,0.80223,0.22081,0.0
Vowel,NB,2,2,0.7433,0.74153,0.27522,0.0
Vowel,NB,3,3,0.92524,0.92789,0.10695,0.0
Vowel,NB,1,2,0.42896,0.44958,0.39417,0.4
Vowel,NB,10,2,0.59471,0.64463,0.2655,0.0
Vowel,NB,1,2,0.334,0.33926,0.32114,0.55
Vowel,NB,5,6,0.67735,0.65265,0.33194,0.05
Vowel,NB,6,6,0.64053,0.61256,0.38946,0.15
Vowel,NB,3,3,0.44722,0.43794,0.26863,0.5
Vowel,NB,8,8,0.69216,0.57782,0.42033,0.25
Vowel,NB,9,9,0.91433,0.91475,0.19576,0.0
Vowel,NB,1,2,0.40471,0.4115,0.33859,0.45
Vowel,NB,6,6,0.54347,0.53416,0.37467,0.15
Vowel,NB,3,3,0.55465,0.50693,0.32555,0.3
Vowel,NB,8,8,0.70281,0.6002,0.39997,0.25
Vowel,NB,2,2,0.60099,0.61275,0.36245,0.1
Vowel,NB,4,4,0.51468,0.4386,0.31933,0.5
Vowel,NB,7,7,0.70073,0.70032,0.2788,0.0
Vowel,NB,1,1,0.75105,0.69439,0.32847,0.05
Vowel,NB,0,0,0.72248,0.7249,0.20508,0.0
Vowel,NB,6,6,0.53335,0.50673,0.34604,0.15
Vowel,NB,4,9,0.79123,0.81089,0.28786,0.05
Vowel,NB,8,8,0.89351,0.89343,0.16571,0.0
Vowel,NB,1,1,0.71427,0.64067,0.35765,0.05
Vowel,NB,9,3,0.53832,0.43371,0.41274,0.4
Vowel,NB,4,9,0.70983,0.71047,0.28414,0.05
Vowel,NB,2,1,0.51952,0.46723,0.4398,0.4
Vowel,NB,1,1,0.63328,0.52932,0.38722,0.1
Vowel,NB,0,0,0.77921,0.79594,0.19044,0.0
Vowel,NB,6,6,0.40641,0.38597,0.3282,0.5
Vowel,NB,3,5,0.6289,0.61953,0.46525,0.3
Vowel,NB,4,4,0.5025,0.44748,0.40723,0.65
Vowel,NB,10,10,0.46271,0.50165,0.3187,0.35
Vowel,NB,3,5,0.69398,0.65794,0.46382,0.25
Vowel,NB,9,4,0.58497,0.50722,0.46865,0.3
Vowel,NB,10,10,0.74648,0.62094,0.58416,0.3
Vowel,NB,2,10,0.59658,0.55286,0.54102,0.4
Vowel,NB,1,1,0.83418,0.77345,0.23171,0.0
Vowel,NB,8,10,0.72274,0.61003,0.54604,0.25
Vowel,NB,4,7,0.80337,0.71647,0.4154,0.1
Vowel,NB,8,10,0.55895,0.4834,0.56662,0.45
Vowel,NB,2,2,0.40822,0.32631,0.47523,0.6
Vowel,NB,0,7,0.30753,0.34829,0.40189,0.55
Vowel,NB,6,7,0.95518,0.90098,0.21495,0.0
Vowel,NB,3,4,0.49045,0.40076,0.41059,0.55
Vowel,NB,8,8,0.55006,0.51291,0.52243,0.35
Vowel,NB,2,10,0.38255,0.35384,0.46117,0.65
Vowel,NB,6,5,0.80031,0.75045,0.39647,0.1
Vowel,NB,3,5,0.76373,0.76172,0.30256,0.05
Vowel,NB,10,10,0.67665,0.60899,0.41323,0.15
Vowel,NB,10,10,0.76162,0.69578,0.37718,0.05
Vowel,NB,1,1,0.81011,0.65783,0.41648,0.15
Vowel,NB,0,0,0.8223,0.72146,0.40207,0.1
Vowel,NB,6,5,0.37016,0.41208,0.46302,0.4
Vowel,NB,4,4,0.76495,0.75808,0.26327,0.0
Vowel,NB,10,10,0.94556,0.92206,0.15856,0.0
Vowel,NB,7,7,0.97341,0.95409,0.09064,0.0
Vowel,NB,2,2,0.56835,0.57312,0.36983,0.3
Yeast,LR,6,0,0.43598,0.4576,0.08517,0.0
Yeast,LR,6,6,0.40945,0.39937,0.10142,0.25
Yeast,LR,7,0,0.50843,0.50459,0.05304,0.15
Yeast,LR,0,7,0.61522,0.60534,0.09007,0.0
Yeast,LR,0,4,0.40889,0.40617,0.12282,0.05
Yeast,LR,0,0,0.56055,0.57082,0.07563,0.0
Yeast,LR,6,6,0.77104,0.77902,0.06337,0.0
Yeast,LR,6,6,0.97846,0.9744,0.03334,0.0
Yeast,LR,7,6,0.56938,0.55579,0.11514,0.0
Yeast,LR,2,2,0.40311,0.38897,0.1234,0.05
Yeast,LR,4,4,0.4461,0.47756,0.15573,0.3
Yeast,LR,5,5,0.66515,0.69155,0.10365,0.0
Yeast,LR,9,0,0.50009,0.49749,0.04491,0.25
Yeast,LR,2,0,0.4953,0.49806,0.06819,0.0
Yeast,LR,0,0,0.52188,0.52388,0.04737,0.0
Yeast,LR,0,0,0.43641,0.45574,0.11026,0.0
Yeast,LR,0,0,0.53299,0.5353,0.06065,0.0
Yeast,LR,6,6,0.91641,0.91204,0.06354,0.0
Yeast,LR,6,6,0.54118,0.56142,0.07161,0.0
Yeast,LR,6,6,0.76531,0.76736,0.08914,0.0
Yeast,LR,6,6,0.72652,0.72278,0.10113,0.0
Yeast,LR,6,6,0.87711,0.87713,0.07636,0.0
Yeast,LR,2,4,0.46611,0.46126,0.16181,0.0
Yeast,LR,7,7,0.73622,0.73521,0.1314,0.0
Yeast,LR,6,6,0.81207,0.81356,0.08182,0.0
Yeast,LR,6,6,0.57103,0.57596,0.09633,0.0
Yeast,LR,7,0,0.50782,0.51138,0.03909,0.0
Yeast,LR,7,0,0.56238,0.58599,0.07718,0.0
Yeast,LR,0,0,0.48104,0.49477,0.09276,0.0
Yeast,LR,7,0,0.60731,0.58122,0.1323,0.05
Yeast,LR,0,0,0.53755,0.54677,0.08134,0.0
Yeast,LR,0,0,0.50819,0.53497,0.08968,0.0
Yeast,LR,7,7,0.86895,0.86354,0.12688,0.0
Yeast,LR,7,0,0.31925,0.3219,0.10737,0.4
Yeast,LR,7,6,0.91243,0.90722,0.06274,0.0
Yeast,LR,6,6,0.63215,0.65412,0.1011,0.0
Yeast,LR,0,0,0.49674,0.51285,0.06035,0.0
Yeast,LR,5,5,0.96153,0.96816,0.02564,0.0
Yeast,LR,5,5,0.67747,0.67465,0.21671,0.0
Yeast,LR,5,5,0.99157,0.99283,0.00903,0.0
Yeast,LR,0,0,0.33112,0.3427,0.06892,0.0
Yeast,LR,7,0,0.54915,0.54594,0.03303,0.0
Yeast,LR,0,6,0.83393,0.8279,0.10184,0.0
Yeast,LR,0,6,0.79734,0.79284,0.09289,0.0
Yeast,LR,0,0,0.48821,0.49167,0.11323,0.15
Yeast,LR,0,0,0.60519,0.59924,0.06536,0.0
Yeast,LR,6,6,0.80599,0.81804,0.07881,0.0
Yeast,LR,0,0,0.38452,0.39126,0.11505,0.25
Yeast,LR,7,0,0.48087,0.50327,0.07347,0.0
Yeast,LR,5,5,0.96056,0.96736,0.02559,0.0
Yeast,LR,2,2,0.68534,0.69117,0.18866,0.0
Yeast,LR,6,0,0.5469,0.53398,0.11636,0.25
Yeast,LR,5,5,0.72723,0.71574,0.17616,0.0
Yeast,LR,7,0,0.46098,0.47381,0.05515,0.0
Yeast,LR,7,0,0.58949,0.6044,0.06566,0.0
Yeast,LR,9,5,0.85921,0.87488,0.10067,0.0
Yeast,LR,7,7,0.63211,0.64192,0.08909,0.0
Yeast,LR,7,7,0.50222,0.49206,0.08003,0.2
Yeast,LR,7,0,0.4342,0.44757,0.06128,0.0
Yeast,LR,5,5,0.89715,0.90546,0.06541,0.0
Yeast,LR,7,0,0.38415,0.38838,0.06944,0.15
Yeast,LR,4,4,0.49846,0.53876,0.32785,0.2
Yeast,LR,3,3,0.52746,0.48381,0.23436,0.3
Yeast,LR,5,5,0.69416,0.72737,0.12778,0.0
Yeast,LR,4,0,0.40501,0.40115,0.0677,0.1
Yeast,LR,0,0,0.40429,0.42702,0.09255,0.0
Yeast,LR,0,7,0.50017,0.51127,0.0922,0.2
Yeast,LR,0,0,0.43883,0.46617,0.08625,0.0
Yeast,LR,8,0,0.3748,0.38411,0.06025,0.0
Yeast,LR,3,6,0.25468,0.27085,0.1157,0.35
Yeast,LR,5,5,0.60606,0.632,0.11062,0.0
Yeast,LR,5,5,0.95694,0.96162,0.03416,0.0
Yeast,LR,7,0,0.45271,0.46712,0.05665,0.3
Yeast,LR,5,5,0.86234,0.87291,0.06653,0.0
Yeast,LR,7,6,0.43294,0.407,0.1747,0.35
Yeast,LR,0,0,0.31555,0.326,0.05835,0.6
Yeast,LR,7,7,0.51133,0.52241,0.05934,0.05
Yeast,LR,7,5,0.36854,0.4094,0.1982,0.35
Yeast,LR,0,0,0.61694,0.62753,0.09056,0.0
Yeast,LR,0,0,0.53391,0.54677,0.05741,0.0
Yeast,LR,4,4,0.33336,0.38287,0.25637,0.3
Yeast,LR,0,0,0.48904,0.48886,0.07574,0.2
Yeast,LR,0,7,0.50288,0.49325,0.10666,0.2
Yeast,LR,7,0,0.53948,0.54902,0.06683,0.0
Yeast,LR,6,6,0.81551,0.81578,0.09087,0.0
Yeast,LR,0,0,0.60387,0.60773,0.05275,0.0
Yeast,LR,7,0,0.56778,0.56149,0.04574,0.0
Yeast,LR,7,6,0.50062,0.49918,0.17721,0.05
Yeast,LR,7,7,0.53077,0.51807,0.07798,0.05
Yeast,LR,7,6,0.43036,0.43052,0.05844,0.0
Yeast,LR,7,7,0.53478,0.54828,0.08353,0.05
Yeast,LR,5,5,0.97254,0.97595,0.02005,0.0
Yeast,LR,8,0,0.58078,0.60051,0.05474,0.0
Yeast,LR,0,0,0.52897,0.5442,0.04384,0.0
